Sample_ID,Question,Answer,Label
153,Are there any whiteflies or aphids on the leaves?,1,1
153,Do the leaves have translucent patches?,0,1
153,Is there a sticky substance attracting ants?,0,1
153,Are the leaves clustered tightly together unusually?,0,1
153,Is the leaf surface rough or bumpy?,1,1
153,Are the plants less productive than usual?,0,1
153,Do you see any holes forming in the leaf blades?,0,1
153,Are the edges of the leaves curling upward?,0,1
153,Do you notice any faint yellow halos around spots?,1,1
153,Is there excessive moisture or dew on the leaves?,0,1
153,Are the leaves uneven in size and shape?,1,1
153,Do you see any leaves that look scorched or sunburned?,0,1
153,Are the leaves losing their natural shine?,1,1
153,Is there a sticky film on the leaf surface?,0,1
153,Do the affected leaves wilt faster during hot weather?,1,1
153,Are any parts of the leaf transparent or thin?,0,1
153,Do you notice any fungus-like growth near leaf stems?,1,1
153,Are the leaves changing color faster than normal?,0,1
153,Is the plant less vigorous than healthy plants?,1,1
153,Do you observe any yellowing around leaf margins?,0,1
153,Are the leaves curling unevenly or asymmetrically?,1,1
153,Do you see any spots that look oily or greasy?,0,1
154,Are the leaves turning yellow starting from the tips?,1,1
154,Do you notice any brown streaks on the leaf veins?,0,1
154,Is there a sticky residue on the leaf surface?,1,1
154,Are the leaves curling inward or downward?,0,1
154,Do you see any tiny white spots on the leaves?,0,1
154,Is there a foul or unusual smell from the leaves?,0,1
154,Are the leaf edges turning brown or dry?,0,1
154,Do the leaves have patches of light green or pale color?,0,1
154,Is the plant growth slower than usual?,1,1
154,Are the leaves falling off prematurely?,0,1
154,Do you see black fungal spots on the leaves?,1,1
154,Are ants or other insects frequently found on the leaves?,0,1
154,Is there any powdery white coating on the leaves?,1,1
154,Do you see small holes or eaten parts on the leaves?,0,1
154,Are the younger leaves affected more than older ones?,1,1
154,Is there any sticky honeydew on the underside of leaves?,0,1
154,Do the leaves feel brittle or dry to touch?,1,1
154,Are there any web-like structures on the leaves?,0,1
154,Is there any mold or mildew on the leaf surface?,1,1
154,Are the leaves drooping or wilted during the day?,1,1
154,Do you see any yellow rings or spots on the leaves?,0,1
154,Are the leaves thinner or smaller than normal?,0,1
154,Is there any rust-colored powder on the leaves?,1,1
154,Do you notice any leaf veins turning red or purple?,0,1
154,Are the leaves brittle and breaking easily?,1,1
154,Is the plant showing signs of nutrient deficiency?,0,1
154,Are there any whiteflies or aphids on the leaves?,1,1
154,Do the leaves have translucent patches?,1,1
154,Is there a sticky substance attracting ants?,1,1
154,Are the leaves clustered tightly together unusually?,0,1
154,Is the leaf surface rough or bumpy?,1,1
154,Are the plants less productive than usual?,1,1
154,Do you see any holes forming in the leaf blades?,1,1
154,Are the edges of the leaves curling upward?,0,1
154,Do you notice any faint yellow halos around spots?,1,1
154,Is there excessive moisture or dew on the leaves?,0,1
154,Are the leaves uneven in size and shape?,1,1
154,Do you see any leaves that look scorched or sunburned?,1,1
154,Are the leaves losing their natural shine?,1,1
154,Is there a sticky film on the leaf surface?,0,1
154,Do the affected leaves wilt faster during hot weather?,1,1
154,Are any parts of the leaf transparent or thin?,1,1
154,Do you notice any fungus-like growth near leaf stems?,1,1
154,Are the leaves changing color faster than normal?,0,1
154,Is the plant less vigorous than healthy plants?,1,1
154,Do you observe any yellowing around leaf margins?,0,1
154,Are the leaves curling unevenly or asymmetrically?,1,1
154,Do you see any spots that look oily or greasy?,1,1
155,Are the leaves turning yellow starting from the tips?,0,0
155,Do you notice any brown streaks on the leaf veins?,1,0
155,Is there a sticky residue on the leaf surface?,0,0
155,Are the leaves curling inward or downward?,0,0
155,Do you see any tiny white spots on the leaves?,0,0
155,Is there a foul or unusual smell from the leaves?,0,0
155,Are the leaf edges turning brown or dry?,0,0
155,Do the leaves have patches of light green or pale color?,1,0
155,Is the plant growth slower than usual?,0,0
155,Are the leaves falling off prematurely?,0,0
155,Do you see black fungal spots on the leaves?,0,0
155,Are ants or other insects frequently found on the leaves?,1,0
155,Is there any powdery white coating on the leaves?,1,0
155,Do you see small holes or eaten parts on the leaves?,1,0
155,Are the younger leaves affected more than older ones?,0,0
155,Is there any sticky honeydew on the underside of leaves?,1,0
155,Do the leaves feel brittle or dry to touch?,0,0
155,Are there any web-like structures on the leaves?,1,0
155,Is there any mold or mildew on the leaf surface?,0,0
155,Are the leaves drooping or wilted during the day?,1,0
155,Do you see any yellow rings or spots on the leaves?,1,0
155,Are the leaves thinner or smaller than normal?,1,0
155,Is there any rust-colored powder on the leaves?,1,0
155,Do you notice any leaf veins turning red or purple?,1,0
155,Are the leaves brittle and breaking easily?,0,0
155,Is the plant showing signs of nutrient deficiency?,1,0
155,Are there any whiteflies or aphids on the leaves?,0,0
155,Do the leaves have translucent patches?,0,0
155,Is there a sticky substance attracting ants?,0,0
155,Are the leaves clustered tightly together unusually?,1,0
155,Is the leaf surface rough or bumpy?,1,0
155,Are the plants less productive than usual?,1,0
155,Do you see any holes forming in the leaf blades?,0,0
155,Are the edges of the leaves curling upward?,1,0
155,Do you notice any faint yellow halos around spots?,0,0
155,Is there excessive moisture or dew on the leaves?,1,0
155,Are the leaves uneven in size and shape?,0,0
155,Do you see any leaves that look scorched or sunburned?,1,0
155,Are the leaves losing their natural shine?,1,0
155,Is there a sticky film on the leaf surface?,1,0
155,Do the affected leaves wilt faster during hot weather?,0,0
155,Are any parts of the leaf transparent or thin?,0,0
155,Do you notice any fungus-like growth near leaf stems?,0,0
155,Are the leaves changing color faster than normal?,0,0
155,Is the plant less vigorous than healthy plants?,1,0
155,Do you observe any yellowing around leaf margins?,1,0
155,Are the leaves curling unevenly or asymmetrically?,0,0
155,Do you see any spots that look oily or greasy?,1,0
156,Are the leaves turning yellow starting from the tips?,0,0
156,Do you notice any brown streaks on the leaf veins?,1,0
156,Is there a sticky residue on the leaf surface?,0,0
156,Are the leaves curling inward or downward?,1,0
156,Do you see any tiny white spots on the leaves?,0,0
156,Is there a foul or unusual smell from the leaves?,1,0
156,Are the leaf edges turning brown or dry?,0,0
156,Do the leaves have patches of light green or pale color?,0,0
156,Is the plant growth slower than usual?,0,0
156,Are the leaves falling off prematurely?,1,0
156,Do you see black fungal spots on the leaves?,0,0
156,Are ants or other insects frequently found on the leaves?,1,0
156,Is there any powdery white coating on the leaves?,1,0
156,Do you see small holes or eaten parts on the leaves?,0,0
156,Are the younger leaves affected more than older ones?,1,0
156,Is there any sticky honeydew on the underside of leaves?,1,0
156,Do the leaves feel brittle or dry to touch?,0,0
156,Are there any web-like structures on the leaves?,0,0
156,Is there any mold or mildew on the leaf surface?,0,0
156,Are the leaves drooping or wilted during the day?,1,0
156,Do you see any yellow rings or spots on the leaves?,0,0
156,Are the leaves thinner or smaller than normal?,1,0
156,Is there any rust-colored powder on the leaves?,0,0
156,Do you notice any leaf veins turning red or purple?,1,0
156,Are the leaves brittle and breaking easily?,0,0
156,Is the plant showing signs of nutrient deficiency?,1,0
156,Are there any whiteflies or aphids on the leaves?,0,0
156,Do the leaves have translucent patches?,1,0
156,Is there a sticky substance attracting ants?,0,0
156,Are the leaves clustered tightly together unusually?,1,0
156,Is the leaf surface rough or bumpy?,0,0
156,Are the plants less productive than usual?,1,0
156,Do you see any holes forming in the leaf blades?,0,0
156,Are the edges of the leaves curling upward?,0,0
156,Do you notice any faint yellow halos around spots?,0,0
156,Is there excessive moisture or dew on the leaves?,1,0
156,Are the leaves uneven in size and shape?,0,0
156,Do you see any leaves that look scorched or sunburned?,1,0
156,Are the leaves losing their natural shine?,0,0
156,Is there a sticky film on the leaf surface?,1,0
156,Do the affected leaves wilt faster during hot weather?,0,0
156,Are any parts of the leaf transparent or thin?,0,0
156,Do you notice any fungus-like growth near leaf stems?,0,0
156,Are the leaves changing color faster than normal?,1,0
156,Is the plant less vigorous than healthy plants?,0,0
156,Do you observe any yellowing around leaf margins?,1,0
156,Are the leaves curling unevenly or asymmetrically?,0,0
156,Do you see any spots that look oily or greasy?,1,0
157,Are the leaves turning yellow starting from the tips?,0,1
157,Do you notice any brown streaks on the leaf veins?,0,1
157,Is there a sticky residue on the leaf surface?,0,1
157,Are the leaves curling inward or downward?,0,1
157,Do you see any tiny white spots on the leaves?,1,1
157,Is there a foul or unusual smell from the leaves?,1,1
157,Are the leaf edges turning brown or dry?,1,1
157,Do the leaves have patches of light green or pale color?,0,1
157,Is the plant growth slower than usual?,1,1
157,Are the leaves falling off prematurely?,0,1
157,Do you see black fungal spots on the leaves?,0,1
157,Are ants or other insects frequently found on the leaves?,0,1
157,Is there any powdery white coating on the leaves?,1,1
157,Do you see small holes or eaten parts on the leaves?,1,1
157,Are the younger leaves affected more than older ones?,1,1
157,Is there any sticky honeydew on the underside of leaves?,0,1
157,Do the leaves feel brittle or dry to touch?,1,1
157,Are there any web-like structures on the leaves?,1,1
157,Is there any mold or mildew on the leaf surface?,0,1
157,Are the leaves drooping or wilted during the day?,0,1
157,Do you see any yellow rings or spots on the leaves?,0,1
157,Are the leaves thinner or smaller than normal?,0,1
157,Is there any rust-colored powder on the leaves?,1,1
157,Do you notice any leaf veins turning red or purple?,0,1
157,Are the leaves brittle and breaking easily?,1,1
157,Is the plant showing signs of nutrient deficiency?,1,1
157,Are there any whiteflies or aphids on the leaves?,1,1
157,Do the leaves have translucent patches?,1,1
157,Is there a sticky substance attracting ants?,1,1
157,Are the leaves clustered tightly together unusually?,0,1
157,Is the leaf surface rough or bumpy?,1,1
157,Are the plants less productive than usual?,0,1
157,Do you see any holes forming in the leaf blades?,0,1
157,Are the edges of the leaves curling upward?,0,1
157,Do you notice any faint yellow halos around spots?,1,1
157,Is there excessive moisture or dew on the leaves?,1,1
157,Are the leaves uneven in size and shape?,1,1
157,Do you see any leaves that look scorched or sunburned?,0,1
157,Are the leaves losing their natural shine?,1,1
157,Is there a sticky film on the leaf surface?,1,1
157,Do the affected leaves wilt faster during hot weather?,1,1
157,Are any parts of the leaf transparent or thin?,0,1
157,Do you notice any fungus-like growth near leaf stems?,0,1
157,Are the leaves changing color faster than normal?,0,1
157,Is the plant less vigorous than healthy plants?,1,1
157,Do you observe any yellowing around leaf margins?,0,1
157,Are the leaves curling unevenly or asymmetrically?,1,1
157,Do you see any spots that look oily or greasy?,0,1
158,Are the leaves turning yellow starting from the tips?,0,0
158,Do you notice any brown streaks on the leaf veins?,1,0
158,Is there a sticky residue on the leaf surface?,0,0
158,Are the leaves curling inward or downward?,1,0
158,Do you see any tiny white spots on the leaves?,0,0
158,Is there a foul or unusual smell from the leaves?,1,0
158,Are the leaf edges turning brown or dry?,1,0
158,Do the leaves have patches of light green or pale color?,0,0
158,Is the plant growth slower than usual?,0,0
158,Are the leaves falling off prematurely?,0,0
158,Do you see black fungal spots on the leaves?,1,0
158,Are ants or other insects frequently found on the leaves?,1,0
158,Is there any powdery white coating on the leaves?,0,0
158,Do you see small holes or eaten parts on the leaves?,1,0
158,Are the younger leaves affected more than older ones?,0,0
158,Is there any sticky honeydew on the underside of leaves?,1,0
158,Do the leaves feel brittle or dry to touch?,0,0
158,Are there any web-like structures on the leaves?,1,0
158,Is there any mold or mildew on the leaf surface?,0,0
158,Are the leaves drooping or wilted during the day?,0,0
158,Do you see any yellow rings or spots on the leaves?,0,0
158,Are the leaves thinner or smaller than normal?,1,0
158,Is there any rust-colored powder on the leaves?,0,0
158,Do you notice any leaf veins turning red or purple?,1,0
158,Are the leaves brittle and breaking easily?,0,0
158,Is the plant showing signs of nutrient deficiency?,1,0
158,Are there any whiteflies or aphids on the leaves?,0,0
158,Do the leaves have translucent patches?,1,0
158,Is there a sticky substance attracting ants?,0,0
158,Are the leaves clustered tightly together unusually?,1,0
158,Is the leaf surface rough or bumpy?,0,0
158,Are the plants less productive than usual?,1,0
158,Do you see any holes forming in the leaf blades?,0,0
158,Are the edges of the leaves curling upward?,1,0
158,Do you notice any faint yellow halos around spots?,1,0
158,Is there excessive moisture or dew on the leaves?,1,0
158,Are the leaves uneven in size and shape?,0,0
158,Do you see any leaves that look scorched or sunburned?,1,0
158,Are the leaves losing their natural shine?,1,0
158,Is there a sticky film on the leaf surface?,1,0
158,Do the affected leaves wilt faster during hot weather?,0,0
158,Are any parts of the leaf transparent or thin?,1,0
158,Do you notice any fungus-like growth near leaf stems?,0,0
158,Are the leaves changing color faster than normal?,1,0
158,Is the plant less vigorous than healthy plants?,0,0
158,Do you observe any yellowing around leaf margins?,0,0
158,Are the leaves curling unevenly or asymmetrically?,0,0
158,Do you see any spots that look oily or greasy?,1,0
159,Are the leaves turning yellow starting from the tips?,1,0
159,Do you notice any brown streaks on the leaf veins?,1,0
159,Is there a sticky residue on the leaf surface?,1,0
159,Are the leaves curling inward or downward?,1,0
159,Do you see any tiny white spots on the leaves?,0,0
159,Is there a foul or unusual smell from the leaves?,1,0
159,Are the leaf edges turning brown or dry?,0,0
159,Do the leaves have patches of light green or pale color?,1,0
159,Is the plant growth slower than usual?,0,0
159,Are the leaves falling off prematurely?,1,0
159,Do you see black fungal spots on the leaves?,0,0
159,Are ants or other insects frequently found on the leaves?,1,0
159,Is there any powdery white coating on the leaves?,1,0
159,Do you see small holes or eaten parts on the leaves?,1,0
159,Are the younger leaves affected more than older ones?,0,0
159,Is there any sticky honeydew on the underside of leaves?,0,0
159,Do the leaves feel brittle or dry to touch?,0,0
159,Are there any web-like structures on the leaves?,1,0
159,Is there any mold or mildew on the leaf surface?,1,0
159,Are the leaves drooping or wilted during the day?,0,0
159,Do you see any yellow rings or spots on the leaves?,0,0
159,Are the leaves thinner or smaller than normal?,1,0
159,Is there any rust-colored powder on the leaves?,0,0
159,Do you notice any leaf veins turning red or purple?,1,0
159,Are the leaves brittle and breaking easily?,0,0
159,Is the plant showing signs of nutrient deficiency?,1,0
159,Are there any whiteflies or aphids on the leaves?,0,0
159,Do the leaves have translucent patches?,0,0
159,Is there a sticky substance attracting ants?,0,0
159,Are the leaves clustered tightly together unusually?,1,0
159,Is the leaf surface rough or bumpy?,0,0
159,Are the plants less productive than usual?,1,0
159,Do you see any holes forming in the leaf blades?,1,0
159,Are the edges of the leaves curling upward?,1,0
159,Do you notice any faint yellow halos around spots?,0,0
159,Is there excessive moisture or dew on the leaves?,0,0
159,Are the leaves uneven in size and shape?,0,0
159,Do you see any leaves that look scorched or sunburned?,1,0
159,Are the leaves losing their natural shine?,0,0
159,Is there a sticky film on the leaf surface?,1,0
159,Do the affected leaves wilt faster during hot weather?,1,0
159,Are any parts of the leaf transparent or thin?,1,0
159,Do you notice any fungus-like growth near leaf stems?,1,0
159,Are the leaves changing color faster than normal?,1,0
159,Is the plant less vigorous than healthy plants?,0,0
159,Do you observe any yellowing around leaf margins?,1,0
159,Are the leaves curling unevenly or asymmetrically?,0,0
159,Do you see any spots that look oily or greasy?,1,0
160,Are the leaves turning yellow starting from the tips?,1,1
160,Do you notice any brown streaks on the leaf veins?,0,1
160,Is there a sticky residue on the leaf surface?,1,1
160,Are the leaves curling inward or downward?,0,1
160,Do you see any tiny white spots on the leaves?,1,1
160,Is there a foul or unusual smell from the leaves?,0,1
160,Are the leaf edges turning brown or dry?,1,1
160,Do the leaves have patches of light green or pale color?,1,1
160,Is the plant growth slower than usual?,1,1
160,Are the leaves falling off prematurely?,0,1
160,Do you see black fungal spots on the leaves?,1,1
160,Are ants or other insects frequently found on the leaves?,0,1
160,Is there any powdery white coating on the leaves?,0,1
160,Do you see small holes or eaten parts on the leaves?,1,1
160,Are the younger leaves affected more than older ones?,1,1
160,Is there any sticky honeydew on the underside of leaves?,0,1
160,Do the leaves feel brittle or dry to touch?,1,1
160,Are there any web-like structures on the leaves?,1,1
160,Is there any mold or mildew on the leaf surface?,1,1
160,Are the leaves drooping or wilted during the day?,1,1
160,Do you see any yellow rings or spots on the leaves?,1,1
160,Are the leaves thinner or smaller than normal?,0,1
160,Is there any rust-colored powder on the leaves?,1,1
160,Do you notice any leaf veins turning red or purple?,0,1
160,Are the leaves brittle and breaking easily?,1,1
160,Is the plant showing signs of nutrient deficiency?,1,1
160,Are there any whiteflies or aphids on the leaves?,1,1
160,Do the leaves have translucent patches?,0,1
160,Is there a sticky substance attracting ants?,1,1
160,Are the leaves clustered tightly together unusually?,0,1
160,Is the leaf surface rough or bumpy?,1,1
160,Are the plants less productive than usual?,0,1
160,Do you see any holes forming in the leaf blades?,1,1
160,Are the edges of the leaves curling upward?,0,1
160,Do you notice any faint yellow halos around spots?,1,1
160,Is there excessive moisture or dew on the leaves?,0,1
160,Are the leaves uneven in size and shape?,1,1
160,Do you see any leaves that look scorched or sunburned?,0,1
160,Are the leaves losing their natural shine?,1,1
160,Is there a sticky film on the leaf surface?,0,1
160,Do the affected leaves wilt faster during hot weather?,1,1
160,Are any parts of the leaf transparent or thin?,0,1
160,Do you notice any fungus-like growth near leaf stems?,1,1
160,Are the leaves changing color faster than normal?,1,1
160,Is the plant less vigorous than healthy plants?,1,1
160,Do you observe any yellowing around leaf margins?,0,1
160,Are the leaves curling unevenly or asymmetrically?,1,1
160,Do you see any spots that look oily or greasy?,0,1
161,Are the leaves turning yellow starting from the tips?,0,0
161,Do you notice any brown streaks on the leaf veins?,1,0
161,Is there a sticky residue on the leaf surface?,0,0
161,Are the leaves curling inward or downward?,1,0
161,Do you see any tiny white spots on the leaves?,0,0
161,Is there a foul or unusual smell from the leaves?,1,0
161,Are the leaf edges turning brown or dry?,0,0
161,Do the leaves have patches of light green or pale color?,0,0
161,Is the plant growth slower than usual?,0,0
161,Are the leaves falling off prematurely?,0,0
161,Do you see black fungal spots on the leaves?,0,0
161,Are ants or other insects frequently found on the leaves?,1,0
161,Is there any powdery white coating on the leaves?,1,0
161,Do you see small holes or eaten parts on the leaves?,0,0
161,Are the younger leaves affected more than older ones?,0,0
161,Is there any sticky honeydew on the underside of leaves?,1,0
161,Do the leaves feel brittle or dry to touch?,0,0
161,Are there any web-like structures on the leaves?,1,0
161,Is there any mold or mildew on the leaf surface?,0,0
161,Are the leaves drooping or wilted during the day?,1,0
161,Do you see any yellow rings or spots on the leaves?,1,0
161,Are the leaves thinner or smaller than normal?,0,0
161,Is there any rust-colored powder on the leaves?,0,0
161,Do you notice any leaf veins turning red or purple?,1,0
161,Are the leaves brittle and breaking easily?,0,0
161,Is the plant showing signs of nutrient deficiency?,1,0
161,Are there any whiteflies or aphids on the leaves?,0,0
161,Do the leaves have translucent patches?,1,0
161,Is there a sticky substance attracting ants?,0,0
161,Are the leaves clustered tightly together unusually?,0,0
161,Is the leaf surface rough or bumpy?,0,0
161,Are the plants less productive than usual?,1,0
161,Do you see any holes forming in the leaf blades?,0,0
161,Are the edges of the leaves curling upward?,1,0
161,Do you notice any faint yellow halos around spots?,0,0
161,Is there excessive moisture or dew on the leaves?,1,0
161,Are the leaves uneven in size and shape?,0,0
161,Do you see any leaves that look scorched or sunburned?,1,0
161,Are the leaves losing their natural shine?,0,0
161,Is there a sticky film on the leaf surface?,1,0
161,Do the affected leaves wilt faster during hot weather?,0,0
161,Are any parts of the leaf transparent or thin?,0,0
161,Do you notice any fungus-like growth near leaf stems?,0,0
161,Are the leaves changing color faster than normal?,1,0
161,Is the plant less vigorous than healthy plants?,0,0
161,Do you observe any yellowing around leaf margins?,1,0
161,Are the leaves curling unevenly or asymmetrically?,0,0
161,Do you see any spots that look oily or greasy?,1,0
162,Are the leaves turning yellow starting from the tips?,0,0
162,Do you notice any brown streaks on the leaf veins?,1,0
162,Is there a sticky residue on the leaf surface?,0,0
162,Are the leaves curling inward or downward?,1,0
162,Do you see any tiny white spots on the leaves?,0,0
162,Is there a foul or unusual smell from the leaves?,1,0
162,Are the leaf edges turning brown or dry?,1,0
162,Do the leaves have patches of light green or pale color?,1,0
162,Is the plant growth slower than usual?,0,0
162,Are the leaves falling off prematurely?,0,0
162,Do you see black fungal spots on the leaves?,0,0
162,Are ants or other insects frequently found on the leaves?,1,0
162,Is there any powdery white coating on the leaves?,1,0
162,Do you see small holes or eaten parts on the leaves?,1,0
162,Are the younger leaves affected more than older ones?,0,0
162,Is there any sticky honeydew on the underside of leaves?,1,0
162,Do the leaves feel brittle or dry to touch?,0,0
162,Are there any web-like structures on the leaves?,1,0
162,Is there any mold or mildew on the leaf surface?,0,0
162,Are the leaves drooping or wilted during the day?,1,0
162,Do you see any yellow rings or spots on the leaves?,0,0
162,Are the leaves thinner or smaller than normal?,1,0
162,Is there any rust-colored powder on the leaves?,0,0
162,Do you notice any leaf veins turning red or purple?,1,0
162,Are the leaves brittle and breaking easily?,0,0
162,Is the plant showing signs of nutrient deficiency?,1,0
162,Are there any whiteflies or aphids on the leaves?,0,0
162,Do the leaves have translucent patches?,1,0
162,Is there a sticky substance attracting ants?,1,0
162,Are the leaves clustered tightly together unusually?,0,0
162,Is the leaf surface rough or bumpy?,0,0
162,Are the plants less productive than usual?,1,0
162,Do you see any holes forming in the leaf blades?,0,0
162,Are the edges of the leaves curling upward?,1,0
162,Do you notice any faint yellow halos around spots?,1,0
162,Is there excessive moisture or dew on the leaves?,1,0
162,Are the leaves uneven in size and shape?,0,0
162,Do you see any leaves that look scorched or sunburned?,1,0
162,Are the leaves losing their natural shine?,0,0
162,Is there a sticky film on the leaf surface?,1,0
162,Do the affected leaves wilt faster during hot weather?,0,0
162,Are any parts of the leaf transparent or thin?,1,0
162,Do you notice any fungus-like growth near leaf stems?,1,0
162,Are the leaves changing color faster than normal?,0,0
162,Is the plant less vigorous than healthy plants?,0,0
162,Do you observe any yellowing around leaf margins?,0,0
162,Are the leaves curling unevenly or asymmetrically?,0,0
162,Do you see any spots that look oily or greasy?,1,0
163,Are the leaves turning yellow starting from the tips?,0,0
163,Do you notice any brown streaks on the leaf veins?,0,0
163,Is there a sticky residue on the leaf surface?,0,0
163,Are the leaves curling inward or downward?,1,0
163,Do you see any tiny white spots on the leaves?,0,0
163,Is there a foul or unusual smell from the leaves?,1,0
163,Are the leaf edges turning brown or dry?,0,0
163,Do the leaves have patches of light green or pale color?,0,0
163,Is the plant growth slower than usual?,0,0
163,Are the leaves falling off prematurely?,1,0
163,Do you see black fungal spots on the leaves?,1,0
163,Are ants or other insects frequently found on the leaves?,0,0
163,Is there any powdery white coating on the leaves?,1,0
163,Do you see small holes or eaten parts on the leaves?,1,0
163,Are the younger leaves affected more than older ones?,0,0
163,Is there any sticky honeydew on the underside of leaves?,1,0
163,Do the leaves feel brittle or dry to touch?,1,0
163,Are there any web-like structures on the leaves?,1,0
163,Is there any mold or mildew on the leaf surface?,0,0
163,Are the leaves drooping or wilted during the day?,0,0
163,Do you see any yellow rings or spots on the leaves?,0,0
163,Are the leaves thinner or smaller than normal?,1,0
163,Is there any rust-colored powder on the leaves?,0,0
163,Do you notice any leaf veins turning red or purple?,1,0
163,Are the leaves brittle and breaking easily?,0,0
163,Is the plant showing signs of nutrient deficiency?,1,0
163,Are there any whiteflies or aphids on the leaves?,0,0
163,Do the leaves have translucent patches?,1,0
163,Is there a sticky substance attracting ants?,0,0
163,Are the leaves clustered tightly together unusually?,0,0
163,Is the leaf surface rough or bumpy?,0,0
163,Are the plants less productive than usual?,1,0
163,Do you see any holes forming in the leaf blades?,0,0
163,Are the edges of the leaves curling upward?,0,0
163,Do you notice any faint yellow halos around spots?,0,0
163,Is there excessive moisture or dew on the leaves?,0,0
163,Are the leaves uneven in size and shape?,0,0
163,Do you see any leaves that look scorched or sunburned?,0,0
163,Are the leaves losing their natural shine?,0,0
163,Is there a sticky film on the leaf surface?,1,0
163,Do the affected leaves wilt faster during hot weather?,1,0
163,Are any parts of the leaf transparent or thin?,0,0
163,Do you notice any fungus-like growth near leaf stems?,0,0
163,Are the leaves changing color faster than normal?,1,0
163,Is the plant less vigorous than healthy plants?,0,0
163,Do you observe any yellowing around leaf margins?,1,0
163,Are the leaves curling unevenly or asymmetrically?,1,0
163,Do you see any spots that look oily or greasy?,1,0
164,Are the leaves turning yellow starting from the tips?,0,0
164,Do you notice any brown streaks on the leaf veins?,1,0
164,Is there a sticky residue on the leaf surface?,0,0
164,Are the leaves curling inward or downward?,1,0
164,Do you see any tiny white spots on the leaves?,0,0
164,Is there a foul or unusual smell from the leaves?,1,0
164,Are the leaf edges turning brown or dry?,0,0
164,Do the leaves have patches of light green or pale color?,1,0
164,Is the plant growth slower than usual?,1,0
164,Are the leaves falling off prematurely?,1,0
164,Do you see black fungal spots on the leaves?,0,0
164,Are ants or other insects frequently found on the leaves?,1,0
164,Is there any powdery white coating on the leaves?,0,0
164,Do you see small holes or eaten parts on the leaves?,1,0
164,Are the younger leaves affected more than older ones?,0,0
164,Is there any sticky honeydew on the underside of leaves?,1,0
164,Do the leaves feel brittle or dry to touch?,0,0
164,Are there any web-like structures on the leaves?,1,0
164,Is there any mold or mildew on the leaf surface?,1,0
164,Are the leaves drooping or wilted during the day?,1,0
164,Do you see any yellow rings or spots on the leaves?,0,0
164,Are the leaves thinner or smaller than normal?,1,0
164,Is there any rust-colored powder on the leaves?,0,0
164,Do you notice any leaf veins turning red or purple?,1,0
164,Are the leaves brittle and breaking easily?,0,0
164,Is the plant showing signs of nutrient deficiency?,1,0
164,Are there any whiteflies or aphids on the leaves?,0,0
164,Do the leaves have translucent patches?,0,0
164,Is there a sticky substance attracting ants?,0,0
164,Are the leaves clustered tightly together unusually?,1,0
164,Is the leaf surface rough or bumpy?,0,0
164,Are the plants less productive than usual?,1,0
164,Do you see any holes forming in the leaf blades?,0,0
164,Are the edges of the leaves curling upward?,1,0
164,Do you notice any faint yellow halos around spots?,0,0
164,Is there excessive moisture or dew on the leaves?,1,0
164,Are the leaves uneven in size and shape?,0,0
164,Do you see any leaves that look scorched or sunburned?,1,0
164,Are the leaves losing their natural shine?,0,0
164,Is there a sticky film on the leaf surface?,1,0
164,Do the affected leaves wilt faster during hot weather?,0,0
164,Are any parts of the leaf transparent or thin?,1,0
164,Do you notice any fungus-like growth near leaf stems?,0,0
164,Are the leaves changing color faster than normal?,1,0
164,Is the plant less vigorous than healthy plants?,0,0
164,Do you observe any yellowing around leaf margins?,0,0
164,Are the leaves curling unevenly or asymmetrically?,0,0
164,Do you see any spots that look oily or greasy?,0,0
165,Are the leaves turning yellow starting from the tips?,0,0
165,Do you notice any brown streaks on the leaf veins?,1,0
165,Is there a sticky residue on the leaf surface?,0,0
165,Are the leaves curling inward or downward?,1,0
165,Do you see any tiny white spots on the leaves?,1,0
165,Is there a foul or unusual smell from the leaves?,1,0
165,Are the leaf edges turning brown or dry?,0,0
165,Do the leaves have patches of light green or pale color?,0,0
165,Is the plant growth slower than usual?,0,0
165,Are the leaves falling off prematurely?,1,0
165,Do you see black fungal spots on the leaves?,1,0
165,Are ants or other insects frequently found on the leaves?,1,0
165,Is there any powdery white coating on the leaves?,0,0
165,Do you see small holes or eaten parts on the leaves?,1,0
165,Are the younger leaves affected more than older ones?,0,0
165,Is there any sticky honeydew on the underside of leaves?,1,0
165,Do the leaves feel brittle or dry to touch?,0,0
165,Are there any web-like structures on the leaves?,1,0
165,Is there any mold or mildew on the leaf surface?,0,0
165,Are the leaves drooping or wilted during the day?,1,0
165,Do you see any yellow rings or spots on the leaves?,1,0
165,Are the leaves thinner or smaller than normal?,1,0
165,Is there any rust-colored powder on the leaves?,0,0
165,Do you notice any leaf veins turning red or purple?,1,0
165,Are the leaves brittle and breaking easily?,1,0
165,Is the plant showing signs of nutrient deficiency?,1,0
165,Are there any whiteflies or aphids on the leaves?,0,0
165,Do the leaves have translucent patches?,1,0
165,Is there a sticky substance attracting ants?,0,0
165,Are the leaves clustered tightly together unusually?,1,0
165,Is the leaf surface rough or bumpy?,0,0
165,Are the plants less productive than usual?,1,0
165,Do you see any holes forming in the leaf blades?,1,0
165,Are the edges of the leaves curling upward?,0,0
165,Do you notice any faint yellow halos around spots?,0,0
165,Is there excessive moisture or dew on the leaves?,0,0
165,Are the leaves uneven in size and shape?,1,0
165,Do you see any leaves that look scorched or sunburned?,1,0
