Sample_ID,Question,Answer,Label
176,Do the tillers appear dry or brittle?,1,0
176,Is there a soft mushy texture near the base of the stem?,0,0
176,Are any of the tillers wilted or drooping?,0,0
176,Do you see any black or brown spots on the stem?,0,0
176,Are ants or other insects more active around the tiller base?,0,0
176,Has the tiller growth slowed down recently?,0,0
177,Are the stems (tillers) shorter than usual?,0,0
177,Do you smell any unusual or rotten odor near the plant base?,0,0
177,Can you easily pull the roots out of the soil?,1,0
177,Are you noticing yellowing on the lower stems?,0,0
177,Do the tillers appear dry or brittle?,0,0
177,Is there a soft mushy texture near the base of the stem?,0,0
177,Are any of the tillers wilted or drooping?,0,0
177,Do you see any black or brown spots on the stem?,0,0
177,Are ants or other insects more active around the tiller base?,0,0
177,Has the tiller growth slowed down recently?,0,0
178,Are the stems (tillers) shorter than usual?,0,0
178,Do you smell any unusual or rotten odor near the plant base?,1,0
178,Can you easily pull the roots out of the soil?,1,0
178,Are you noticing yellowing on the lower stems?,1,0
178,Do the tillers appear dry or brittle?,0,0
178,Is there a soft mushy texture near the base of the stem?,0,0
178,Are any of the tillers wilted or drooping?,0,0
178,Do you see any black or brown spots on the stem?,0,0
178,Are ants or other insects more active around the tiller base?,0,0
178,Has the tiller growth slowed down recently?,0,0
179,Are the stems (tillers) shorter than usual?,1,1
179,Do you smell any unusual or rotten odor near the plant base?,1,1
179,Can you easily pull the roots out of the soil?,1,1
179,Are you noticing yellowing on the lower stems?,1,1
179,Do the tillers appear dry or brittle?,1,1
179,Is there a soft mushy texture near the base of the stem?,1,1
179,Are any of the tillers wilted or drooping?,0,1
179,Do you see any black or brown spots on the stem?,1,1
179,Are ants or other insects more active around the tiller base?,1,1
179,Has the tiller growth slowed down recently?,1,1
180,Are the stems (tillers) shorter than usual?,0,0
180,Do you smell any unusual or rotten odor near the plant base?,0,0
180,Can you easily pull the roots out of the soil?,1,0
180,Are you noticing yellowing on the lower stems?,1,0
180,Do the tillers appear dry or brittle?,0,0
180,Is there a soft mushy texture near the base of the stem?,0,0
180,Are any of the tillers wilted or drooping?,1,0
180,Do you see any black or brown spots on the stem?,1,0
180,Are ants or other insects more active around the tiller base?,0,0
180,Has the tiller growth slowed down recently?,0,0
181,Are the stems (tillers) shorter than usual?,1,1
181,Do you smell any unusual or rotten odor near the plant base?,1,1
181,Can you easily pull the roots out of the soil?,1,1
181,Are you noticing yellowing on the lower stems?,1,1
181,Do the tillers appear dry or brittle?,1,1
181,Is there a soft mushy texture near the base of the stem?,1,1
181,Are any of the tillers wilted or drooping?,0,1
181,Do you see any black or brown spots on the stem?,0,1
181,Are ants or other insects more active around the tiller base?,1,1
181,Has the tiller growth slowed down recently?,0,1
182,Are the stems (tillers) shorter than usual?,0,0
182,Do you smell any unusual or rotten odor near the plant base?,0,0
182,Can you easily pull the roots out of the soil?,0,0
182,Are you noticing yellowing on the lower stems?,0,0
182,Do the tillers appear dry or brittle?,1,0
182,Is there a soft mushy texture near the base of the stem?,1,0
182,Are any of the tillers wilted or drooping?,0,0
182,Do you see any black or brown spots on the stem?,0,0
182,Are ants or other insects more active around the tiller base?,0,0
182,Has the tiller growth slowed down recently?,0,0
183,Are the stems (tillers) shorter than usual?,0,0
183,Do you smell any unusual or rotten odor near the plant base?,0,0
183,Can you easily pull the roots out of the soil?,0,0
183,Are you noticing yellowing on the lower stems?,0,0
183,Do the tillers appear dry or brittle?,0,0
183,Is there a soft mushy texture near the base of the stem?,0,0
183,Are any of the tillers wilted or drooping?,1,0
183,Do you see any black or brown spots on the stem?,0,0
183,Are ants or other insects more active around the tiller base?,1,0
183,Has the tiller growth slowed down recently?,0,0
184,Are the stems (tillers) shorter than usual?,0,1
184,Do you smell any unusual or rotten odor near the plant base?,0,1
184,Can you easily pull the roots out of the soil?,1,1
184,Are you noticing yellowing on the lower stems?,1,1
184,Do the tillers appear dry or brittle?,1,1
184,Is there a soft mushy texture near the base of the stem?,0,1
184,Are any of the tillers wilted or drooping?,0,1
184,Do you see any black or brown spots on the stem?,0,1
184,Are ants or other insects more active around the tiller base?,1,1
184,Has the tiller growth slowed down recently?,1,1
185,Are the stems (tillers) shorter than usual?,0,1
185,Do you smell any unusual or rotten odor near the plant base?,0,1
185,Can you easily pull the roots out of the soil?,1,1
185,Are you noticing yellowing on the lower stems?,1,1
185,Do the tillers appear dry or brittle?,1,1
185,Is there a soft mushy texture near the base of the stem?,1,1
185,Are any of the tillers wilted or drooping?,1,1
185,Do you see any black or brown spots on the stem?,1,1
185,Are ants or other insects more active around the tiller base?,1,1
185,Has the tiller growth slowed down recently?,1,1
186,Are the stems (tillers) shorter than usual?,0,0
186,Do you smell any unusual or rotten odor near the plant base?,1,0
186,Can you easily pull the roots out of the soil?,1,0
186,Are you noticing yellowing on the lower stems?,1,0
186,Do the tillers appear dry or brittle?,0,0
186,Is there a soft mushy texture near the base of the stem?,0,0
186,Are any of the tillers wilted or drooping?,0,0
186,Do you see any black or brown spots on the stem?,1,0
186,Are ants or other insects more active around the tiller base?,0,0
186,Has the tiller growth slowed down recently?,0,0
187,Are the stems (tillers) shorter than usual?,0,0
187,Do you smell any unusual or rotten odor near the plant base?,1,0
187,Can you easily pull the roots out of the soil?,0,0
187,Are you noticing yellowing on the lower stems?,1,0
187,Do the tillers appear dry or brittle?,0,0
187,Is there a soft mushy texture near the base of the stem?,1,0
187,Are any of the tillers wilted or drooping?,0,0
187,Do you see any black or brown spots on the stem?,0,0
187,Are ants or other insects more active around the tiller base?,0,0
187,Has the tiller growth slowed down recently?,0,0
188,Are the stems (tillers) shorter than usual?,1,1
188,Do you smell any unusual or rotten odor near the plant base?,1,1
188,Can you easily pull the roots out of the soil?,1,1
188,Are you noticing yellowing on the lower stems?,1,1
188,Do the tillers appear dry or brittle?,0,1
188,Is there a soft mushy texture near the base of the stem?,1,1
188,Are any of the tillers wilted or drooping?,0,1
188,Do you see any black or brown spots on the stem?,0,1
188,Are ants or other insects more active around the tiller base?,1,1
188,Has the tiller growth slowed down recently?,1,1
189,Are the stems (tillers) shorter than usual?,0,0
189,Do you smell any unusual or rotten odor near the plant base?,0,0
189,Can you easily pull the roots out of the soil?,0,0
189,Are you noticing yellowing on the lower stems?,0,0
189,Do the tillers appear dry or brittle?,1,0
189,Is there a soft mushy texture near the base of the stem?,0,0
189,Are any of the tillers wilted or drooping?,0,0
189,Do you see any black or brown spots on the stem?,0,0
189,Are ants or other insects more active around the tiller base?,0,0
189,Has the tiller growth slowed down recently?,1,0
190,Are the stems (tillers) shorter than usual?,1,1
190,Do you smell any unusual or rotten odor near the plant base?,1,1
190,Can you easily pull the roots out of the soil?,1,1
190,Are you noticing yellowing on the lower stems?,0,1
190,Do the tillers appear dry or brittle?,1,1
190,Is there a soft mushy texture near the base of the stem?,1,1
190,Are any of the tillers wilted or drooping?,1,1
190,Do you see any black or brown spots on the stem?,1,1
190,Are ants or other insects more active around the tiller base?,1,1
190,Has the tiller growth slowed down recently?,1,1
191,Are the stems (tillers) shorter than usual?,1,0
191,Do you smell any unusual or rotten odor near the plant base?,1,0
191,Can you easily pull the roots out of the soil?,0,0
191,Are you noticing yellowing on the lower stems?,0,0
191,Do the tillers appear dry or brittle?,1,0
191,Is there a soft mushy texture near the base of the stem?,0,0
191,Are any of the tillers wilted or drooping?,0,0
191,Do you see any black or brown spots on the stem?,1,0
191,Are ants or other insects more active around the tiller base?,0,0
191,Has the tiller growth slowed down recently?,0,0
192,Are the stems (tillers) shorter than usual?,1,1
192,Do you smell any unusual or rotten odor near the plant base?,1,1
192,Can you easily pull the roots out of the soil?,1,1
192,Are you noticing yellowing on the lower stems?,1,1
192,Do the tillers appear dry or brittle?,0,1
192,Is there a soft mushy texture near the base of the stem?,1,1
192,Are any of the tillers wilted or drooping?,1,1
192,Do you see any black or brown spots on the stem?,1,1
192,Are ants or other insects more active around the tiller base?,1,1
192,Has the tiller growth slowed down recently?,0,1
193,Are the stems (tillers) shorter than usual?,1,1
193,Do you smell any unusual or rotten odor near the plant base?,1,1
193,Can you easily pull the roots out of the soil?,0,1
193,Are you noticing yellowing on the lower stems?,1,1
193,Do the tillers appear dry or brittle?,0,1
193,Is there a soft mushy texture near the base of the stem?,0,1
193,Are any of the tillers wilted or drooping?,1,1
193,Do you see any black or brown spots on the stem?,1,1
193,Are ants or other insects more active around the tiller base?,1,1
193,Has the tiller growth slowed down recently?,1,1
194,Are the stems (tillers) shorter than usual?,0,0
194,Do you smell any unusual or rotten odor near the plant base?,1,0
194,Can you easily pull the roots out of the soil?,0,0
194,Are you noticing yellowing on the lower stems?,0,0
194,Do the tillers appear dry or brittle?,0,0
194,Is there a soft mushy texture near the base of the stem?,1,0
194,Are any of the tillers wilted or drooping?,0,0
194,Do you see any black or brown spots on the stem?,0,0
194,Are ants or other insects more active around the tiller base?,1,0
194,Has the tiller growth slowed down recently?,1,0
195,Are the stems (tillers) shorter than usual?,1,1
195,Do you smell any unusual or rotten odor near the plant base?,1,1
195,Can you easily pull the roots out of the soil?,0,1
195,Are you noticing yellowing on the lower stems?,0,1
195,Do the tillers appear dry or brittle?,1,1
195,Is there a soft mushy texture near the base of the stem?,1,1
195,Are any of the tillers wilted or drooping?,1,1
195,Do you see any black or brown spots on the stem?,1,1
195,Are ants or other insects more active around the tiller base?,1,1
195,Has the tiller growth slowed down recently?,1,1
196,Are the stems (tillers) shorter than usual?,1,1
196,Do you smell any unusual or rotten odor near the plant base?,1,1
196,Can you easily pull the roots out of the soil?,1,1
196,Are you noticing yellowing on the lower stems?,0,1
196,Do the tillers appear dry or brittle?,0,1
196,Is there a soft mushy texture near the base of the stem?,1,1
196,Are any of the tillers wilted or drooping?,1,1
196,Do you see any black or brown spots on the stem?,1,1
196,Are ants or other insects more active around the tiller base?,1,1
196,Has the tiller growth slowed down recently?,1,1
197,Are the stems (tillers) shorter than usual?,0,0
197,Do you smell any unusual or rotten odor near the plant base?,0,0
197,Can you easily pull the roots out of the soil?,1,0
197,Are you noticing yellowing on the lower stems?,0,0
197,Do the tillers appear dry or brittle?,0,0
197,Is there a soft mushy texture near the base of the stem?,0,0
197,Are any of the tillers wilted or drooping?,0,0
197,Do you see any black or brown spots on the stem?,0,0
197,Are ants or other insects more active around the tiller base?,0,0
197,Has the tiller growth slowed down recently?,1,0
198,Are the stems (tillers) shorter than usual?,0,0
198,Do you smell any unusual or rotten odor near the plant base?,1,0
198,Can you easily pull the roots out of the soil?,1,0
198,Are you noticing yellowing on the lower stems?,1,0
198,Do the tillers appear dry or brittle?,0,0
198,Is there a soft mushy texture near the base of the stem?,0,0
198,Are any of the tillers wilted or drooping?,1,0
198,Do you see any black or brown spots on the stem?,0,0
198,Are ants or other insects more active around the tiller base?,0,0
198,Has the tiller growth slowed down recently?,0,0
199,Are the stems (tillers) shorter than usual?,0,1
199,Do you smell any unusual or rotten odor near the plant base?,1,1
199,Can you easily pull the roots out of the soil?,1,1
199,Are you noticing yellowing on the lower stems?,1,1
199,Do the tillers appear dry or brittle?,0,1
199,Is there a soft mushy texture near the base of the stem?,1,1
199,Are any of the tillers wilted or drooping?,1,1
199,Do you see any black or brown spots on the stem?,1,1
199,Are ants or other insects more active around the tiller base?,1,1
199,Has the tiller growth slowed down recently?,1,1
200,Are the stems (tillers) shorter than usual?,1,1
200,Do you smell any unusual or rotten odor near the plant base?,1,1
200,Can you easily pull the roots out of the soil?,0,1
200,Are you noticing yellowing on the lower stems?,0,1
200,Do the tillers appear dry or brittle?,0,1
200,Is there a soft mushy texture near the base of the stem?,1,1
200,Are any of the tillers wilted or drooping?,1,1
200,Do you see any black or brown spots on the stem?,1,1
200,Are ants or other insects more active around the tiller base?,1,1
200,Has the tiller growth slowed down recently?,1,1
